Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Speed_limit,Year,Day_week,Sum_Casulities_by_Day
200606B052715,-2.181616,53.462578,3,2,1,2006-02-07,1,17:43,30,2006,,
200606C052459,-2.250865,53.430633,3,2,2,2006-02-07,1,18:15,40,2006,,
200606F052845,-2.392798,53.512497,3,2,2,2006-02-07,1,11:20,30,2006,,
200606G053120,-2.02361,53.454624,3,2,1,2006-02-07,1,13:00,40,2006,,
200606J052612,-2.231691,53.39211,3,1,1,2006-02-07,1,12:55,30,2006,,
200606J052910,-2.124571,53.424809,3,1,2,2006-02-07,1,19:29,30,2006,,
200606K052816,-2.437242,53.581645,3,3,2,2006-02-07,1,15:50,30,2006,,
200606L052752,-2.635138,53.553073,1,2,3,2006-02-07,1,2:40,30,2006,,
200606M053188,-2.312026,53.417545,3,2,1,2006-02-07,1,13:15,30,2006,,
200606M053191,-2.282087,53.463372,3,2,1,2006-02-07,1,19:00,30,2006,,
200611CG12000,-1.582199,54.840427,3,2,1,2006-02-07,1,13:31,70,2006,,
200611CH12010,-1.671617,54.873772,3,2,1,2006-02-07,1,10:45,30,2006,,
200614A129606,-1.088672,53.547961,3,2,2,2006-02-07,1,10:20,40,2006,,
200614A131706,-0.962218,53.614707,3,2,3,2006-02-07,1,10:30,40,2006,,
200614G043606,-1.452856,53.384429,3,2,1,2006-02-07,1,13:40,30,2006,,
200614H064606,-1.500596,53.377627,2,3,3,2006-02-07,1,16:01,30,2006,,
2006160D03590,-0.347532,53.75028,3,2,3,2006-02-07,1,18:50,30,2006,,
2006160D04920,-0.278789,53.769718,3,2,1,2006-02-07,1,14:35,30,2006,,
2006170S42136,-1.275395,54.495048,3,2,1,2006-02-07,1,19:00,60,2006,,
200620D181801,-1.86014,52.509041,3,2,1,2006-02-07,1,0:30,30,2006,,
200620D184103,-1.860834,52.476048,3,2,2,2006-02-07,1,14:40,30,2006,,
200620D184801,-1.807333,52.522632,2,1,2,2006-02-07,1,23:31,40,2006,,
200620D188703,-1.806813,52.473095,3,1,1,2006-02-07,1,17:40,30,2006,,
200620E111303,-1.907108,52.455236,3,2,1,2006-02-07,1,13:46,30,2006,,
200620F146401,-1.879701,52.468337,3,2,2,2006-02-07,1,10:20,30,2006,,
200620G050901,-2.160037,52.605838,3,2,1,2006-02-07,1,16:25,30,2006,,
200620H046102,-1.949704,52.65529,3,1,1,2006-02-07,1,21:30,30,2006,,
200620J050702,-2.157419,52.452021,3,2,1,2006-02-07,1,12:00,30,2006,,
200620J054201,-2.110394,52.477606,3,2,1,2006-02-07,1,21:15,30,2006,,
200620J054501,-2.093104,52.517178,3,2,2,2006-02-07,1,20:10,40,2006,,
200620M038903,-1.525035,52.431663,3,2,2,2006-02-07,1,23:30,30,2006,,
200622DE52254,-2.079516,52.336934,3,2,3,2006-02-07,1,14:26,30,2006,,
200622FA49165,-2.743336,52.728665,2,1,1,2006-02-07,1,20:56,30,2006,,
200622FA49186,-2.758387,52.682901,2,2,1,2006-02-07,1,18:40,60,2006,,
200630A000352,-1.352922,53.013484,3,1,1,2006-02-07,1,15:48,30,2006,,
200630A000354,-1.287394,52.910448,2,3,1,2006-02-07,1,21:10,30,2006,,
200630B000275,-1.764776,53.147513,2,2,2,2006-02-07,1,15:10,60,2006,,
200630C000403,-1.242275,53.220126,3,2,2,2006-02-07,1,0:05,60,2006,,
200630D000494,-1.626129,52.876668,3,2,1,2006-02-07,1,20:00,60,2006,,
20063102A1769,-1.25371,53.130934,3,2,1,2006-02-07,1,16:55,30,2006,,
20063102A1829,-1.178207,53.171339,3,2,1,2006-02-07,1,14:35,30,2006,,
20063102C1767,-1.145236,52.963179,3,1,1,2006-02-07,1,8:45,30,2006,,
20063102C2055,-1.118576,52.956332,3,2,1,2006-02-07,1,2:40,30,2006,,
20063102D1768,-1.108673,52.931177,3,2,2,2006-02-07,1,10:20,70,2006,,
20063102D1801,-1.10064,53.002854,3,2,1,2006-02-07,1,23:30,30,2006,,
20063104D1635,-1.111786,53.004376,1,2,3,2006-02-07,1,22:20,30,2006,,
20063104D1770,-1.266827,52.92201,2,2,1,2006-02-07,1,17:25,30,2006,,
200632C184306,-0.121521,53.081682,3,2,1,2006-02-07,1,14:45,60,2006,,
200632C186906,0.335439,53.14327,3,2,1,2006-02-07,1,13:00,30,2006,,
200632C187806,-0.124729,52.93905,3,2,1,2006-02-07,1,21:39,60,2006,,
200632D188906,-0.620921,53.404146,3,3,1,2006-02-07,1,11:40,60,2006,,
200632D189106,-0.69162,53.075022,3,2,1,2006-02-07,1,19:24,60,2006,,
200634NC03502,-0.655869,52.485576,3,3,2,2006-02-07,1,14:40,50,2006,,
200637G020289,1.115145,52.142613,3,1,1,2006-02-07,1,1:12,30,2006,,
200637G020317,1.173405,52.034748,3,2,1,2006-02-07,1,14:00,30,2006,,
200637G020321,1.131318,52.07311,3,2,1,2006-02-07,1,12:20,30,2006,,
200640B017050,-0.527825,52.231222,3,1,1,2006-02-07,1,3:30,60,2006,,
200640C015960,-0.413939,51.896607,3,3,1,2006-02-07,1,19:09,30,2006,,
200640D015940,-0.503142,51.902092,3,3,2,2006-02-07,1,16:30,30,2006,,
200640D016660,-0.511926,51.887007,3,2,2,2006-02-07,1,23:00,30,2006,,
20064100J2450,-0.230991,51.684391,3,2,2,2006-02-07,1,13:26,60,2006,,
200642I253407,0.722441,51.532775,3,2,3,2006-02-07,1,16:40,30,2006,,
200642I253907,0.04809,51.627068,3,2,4,2006-02-07,1,18:00,30,2006,,
200642I254907,0.540768,51.566802,3,2,1,2006-02-07,1,17:50,60,2006,,
200642I255507,0.498633,51.593158,2,1,1,2006-02-07,1,10:30,70,2006,,
200642I256007,0.075342,51.644844,3,4,5,2006-02-07,1,22:00,30,2006,,
200642I256307,0.790097,51.556728,3,2,1,2006-02-07,1,2:40,30,2006,,
200642I274907,0.638412,51.804684,3,2,2,2006-02-07,1,10:20,30,2006,,
200642I277407,0.902073,51.889126,3,1,1,2006-02-07,1,2:30,30,2006,,
200643N008076,-0.557945,51.524304,2,2,2,2006-02-07,1,14:19,70,2006,,
200643N024076,-0.607525,51.718053,3,3,2,2006-02-07,1,20:52,30,2006,,
200643P017076,-1.105657,51.937705,2,2,3,2006-02-07,1,20:20,60,2006,,
200643R001076,-0.758981,51.563381,3,2,1,2006-02-07,1,11:27,60,2006,,
200643R015076,-0.579676,51.483744,3,2,1,2006-02-07,1,10:51,30,2006,,
200643S007076,-0.732169,52.043341,3,1,1,2006-02-07,1,20:55,30,2006,,
200643S014076,-0.740028,52.012764,3,2,1,2006-02-07,1,18:43,70,2006,,
200643S016076,-0.802681,52.001999,3,2,1,2006-02-07,1,10:22,60,2006,,
200643W324076,-0.946644,51.452366,3,3,1,2006-02-07,1,11:00,30,2006,,
200645RE87691,-0.227728,51.221938,3,2,4,2006-02-07,1,17:30,60,2006,,
200645SP88227,-0.474888,51.425776,3,2,1,2006-02-07,1,20:34,30,2006,,
200645SU88047,-0.684175,51.36069,3,2,2,2006-02-07,1,16:59,50,2006,,
200650A32H867,-5.431083,50.178908,3,2,2,2006-02-07,1,11:45,60,2006,,
200654AZ29706,-2.101328,51.342318,3,2,1,2006-02-07,1,11:30,40,2006,,
200654DH32106,-1.723555,51.539765,3,1,1,2006-02-07,1,23:05,70,2006,,
2006556B03031,-1.799326,50.732237,3,2,2,2006-02-07,1,13:15,30,2006,,
2006556W03020,-2.355137,50.66739,3,2,1,2006-02-07,1,17:14,60,2006,,
2006556W03195,-2.457933,50.615861,3,2,1,2006-02-07,1,1:10,30,2006,,
2006600AN1035,-4.629948,53.304193,3,2,4,2006-02-07,1,15:30,30,2006,,
2006600WR1233,-2.994297,53.045069,3,1,1,2006-02-07,1,2:30,30,2006,,
2006600WR2048,-3.029273,53.035512,3,1,1,2006-02-07,1,22:10,30,2006,,
200660GS10250,-3.876066,52.745464,3,1,1,2006-02-07,1,17:20,60,2006,,
200663BC10006,-4.031989,52.434038,3,4,4,2006-02-07,1,15:05,60,2006,,
200691NN24746,-4.457308,57.488338,2,1,1,2006-02-07,1,0:01,60,2006,,
200697EC00407,-4.234664,55.8864,3,2,4,2006-02-07,1,20:15,30,2006,,
200697ED00207,-4.105063,55.852556,3,2,1,2006-02-07,1,13:45,30,2006,,
200697GA70107,-4.315324,55.849857,3,2,1,2006-02-07,1,13:55,50,2006,,
200697LA00207,-4.744716,56.007047,3,2,1,2006-02-07,1,13:45,30,2006,,
200697ND00407,-4.060351,55.83489,3,2,1,2006-02-07,1,22:10,30,2006,,
200697QA00407,-4.171889,55.770237,3,2,1,2006-02-07,1,10:45,40,2006,,
2.01E+12,-2.604996,54.45068,3,2,2,2006-02-08,4,15:55,70,2006,,
2.01E+12,-3.522695,54.687254,3,2,1,2006-02-08,4,12:20,30,2006,,
2.01E+12,-3.07642,53.293364,3,1,2,2006-02-08,4,23:05,30,2006,,
2.01E+12,-2.8835,53.192562,3,2,1,2006-02-08,4,7:30,30,2006,,
2.01E+12,-2.529943,53.421181,3,4,2,2006-02-08,4,17:00,60,2006,,
2.01E+12,-2.591142,53.385388,3,2,1,2006-02-08,4,16:30,30,2006,,
2.01E+12,-2.500249,53.224361,3,2,1,2006-02-08,4,15:55,60,2006,,
2.01E+12,-1.529881,54.934146,3,1,1,2006-02-08,4,19:20,60,2006,,
2.01E+12,-1.637799,54.960756,3,2,1,2006-02-08,4,17:29,30,2006,,
2.01E+12,-1.381428,54.905443,3,1,1,2006-02-08,4,22:45,30,2006,,
2.01E+12,-1.538849,54.955119,2,1,1,2006-02-08,4,11:45,30,2006,,
2.01E+12,-1.688889,54.99846,3,1,1,2006-02-08,4,12:43,30,2006,,
2.01E+12,-1.609676,54.978102,3,1,1,2006-02-08,4,9:05,30,2006,,
2.01E+12,-1.635292,55.013409,3,2,1,2006-02-08,4,12:40,30,2006,,
2.01E+12,-1.526375,55.125992,3,2,1,2006-02-08,4,13:45,30,2006,,
2.01E+12,-1.614708,55.007324,3,2,1,2006-02-08,4,18:30,30,2006,,
2.01E+12,-1.456427,54.964663,3,2,1,2006-02-08,4,16:10,30,2006,,
2.01E+12,-1.514571,55.1166,3,2,3,2006-02-08,4,10:00,30,2006,,
2.01E+12,-1.965133,54.967041,3,2,2,2006-02-08,4,18:00,60,2006,,
2.01E+12,-1.976336,53.97091,3,2,1,2006-02-08,4,12:20,60,2006,,
2.01E+12,-1.513214,54.256546,3,2,2,2006-02-08,4,17:15,70,2006,,
2.01E+12,-0.951756,54.28434,3,2,1,2006-02-08,4,17:13,60,2006,,
2.01E+12,-1.445862,54.333998,3,2,1,2006-02-08,4,17:20,30,2006,,
2.01E+12,-1.680666,53.900562,3,2,3,2006-02-08,4,15:30,60,2006,,
2.01E+12,-1.600347,53.800643,3,3,4,2006-02-08,4,15:32,30,2006,,
2.01E+12,-1.232605,53.617645,3,2,1,2006-02-08,4,18:10,60,2006,,
2.01E+12,-1.55997,53.785222,3,2,2,2006-02-08,4,16:25,30,2006,,
2.01E+12,-1.618034,53.792431,3,3,3,2006-02-08,4,20:05,40,2006,,
2.01E+12,-1.794217,53.835377,3,2,1,2006-02-08,4,12:23,30,2006,,
2.01E+12,-1.652549,53.712181,3,2,1,2006-02-08,4,11:26,30,2006,,
2.01E+12,-1.642489,53.701456,3,2,2,2006-02-08,4,18:25,30,2006,,
2.01E+12,-1.74814,53.790438,3,2,1,2006-02-08,4,17:45,30,2006,,
2.01E+12,-1.657223,53.733677,3,2,3,2006-02-08,4,18:15,30,2006,,
2.01E+12,-1.781325,53.801649,3,2,1,2006-02-08,4,20:40,30,2006,,
2.01E+12,-1.756507,53.918356,3,2,2,2006-02-08,4,16:05,40,2006,,
2.01E+12,-1.267209,53.697051,3,2,1,2006-02-08,4,9:15,70,2006,,
2.01E+12,-1.358078,53.727414,2,2,1,2006-02-08,4,12:15,30,2006,,
2.01E+12,-1.533775,53.84804,3,2,1,2006-02-08,4,15:05,40,2006,,
2.01E+12,-2.173469,53.051704,3,2,1,2006-02-08,4,7:25,30,2006,,
2.01E+12,-2.180731,53.040187,3,2,1,2006-02-08,4,11:50,30,2006,,
2.01E+12,-2.133554,53.024878,3,2,1,2006-02-08,4,18:10,30,2006,,
2.01E+12,-2.23149,53.021491,3,2,1,2006-02-08,4,16:50,40,2006,,
2.01E+12,-2.230718,53.016549,3,1,1,2006-02-08,4,16:20,30,2006,,
2.01E+12,-2.339534,52.99741,3,1,1,2006-02-08,4,11:15,30,2006,,
2.01E+12,-1.128784,52.59573,3,2,1,2006-02-08,4,16:05,30,2006,,
2.01E+12,-1.195278,52.656974,3,2,1,2006-02-08,4,7:05,30,2006,,
2.01E+12,-1.202207,52.771643,3,2,1,2006-02-08,4,19:30,30,2006,,
2.01E+12,-1.148327,52.608099,3,3,1,2006-02-08,4,21:20,30,2006,,
2.01E+12,-1.126008,52.63131,3,1,1,2006-02-08,4,19:44,30,2006,,
2.01E+12,-0.195224,52.531414,3,2,1,2006-02-08,4,9:15,60,2006,,
2.01E+12,0.043007,52.247628,3,1,1,2006-02-08,4,16:26,70,2006,,
2.01E+12,-0.247354,52.332771,3,2,2,2006-02-08,4,17:10,40,2006,,
2.01E+12,-0.186154,52.611926,3,2,1,2006-02-08,4,16:58,60,2006,,
2.01E+12,0.039355,52.467899,3,2,1,2006-02-08,4,17:30,40,2006,,
2.01E+12,0.133993,52.211218,3,3,1,2006-02-08,4,15:45,30,2006,,
2.01E+12,0.437943,52.774086,3,2,1,2006-02-08,4,18:45,30,2006,,
2.01E+12,1.252273,52.660108,2,1,1,2006-02-08,4,22:20,30,2006,,
2.01E+12,1.132939,52.714228,3,3,1,2006-02-08,4,13:25,30,2006,,
2.01E+12,1.288656,52.636439,2,1,1,2006-02-08,4,17:32,30,2006,,
2.01E+12,1.727336,52.57774,2,1,1,2006-02-08,4,17:40,30,2006,,
2.01E+12,-1.230163,50.850913,3,2,1,2006-02-08,4,9:00,40,2006,,
2.01E+12,-1.101621,50.798015,3,2,1,2006-02-08,4,14:30,30,2006,,
2.01E+12,-1.485565,51.213185,3,2,1,2006-02-08,4,13:57,30,2006,,
2.01E+12,-1.405253,50.923159,2,2,1,2006-02-08,4,14:45,40,2006,,
2.01E+12,-1.792628,50.933212,2,2,1,2006-02-08,4,12:07,30,2006,,
2.01E+12,-0.870337,51.102841,3,3,1,2006-02-08,4,16:40,30,2006,,
2.01E+12,-1.432993,50.935257,3,3,1,2006-02-08,4,16:44,30,2006,,
2.01E+12,-1.229888,50.850372,3,2,1,2006-02-08,4,16:10,40,2006,,
2.01E+12,-0.858727,51.295618,3,2,1,2006-02-08,4,18:00,70,2006,,
2.01E+12,-1.17209,51.257338,2,2,1,2006-02-08,4,17:30,40,2006,,
2.01E+12,-1.077179,50.799803,3,2,1,2006-02-08,4,22:00,30,2006,,
2.01E+12,-1.440935,50.925673,2,2,1,2006-02-08,4,22:30,30,2006,,
2.01E+12,-0.750316,51.278954,3,1,1,2006-02-08,4,10:00,30,2006,,
2.01E+12,-1.401858,50.910552,3,2,2,2006-02-08,4,16:40,30,2006,,
2.01E+12,1.084088,51.273856,3,2,1,2006-02-08,4,8:54,30,2006,,
2.01E+12,0.61272,51.260689,3,2,1,2006-02-08,4,17:50,70,2006,,
2.01E+12,1.13403,51.371203,3,2,1,2006-02-08,4,10:05,30,2006,,
2.01E+12,0.763127,51.437836,3,1,3,2006-02-08,4,14:20,30,2006,,
2.01E+12,1.38818,51.387689,3,2,2,2006-02-08,4,21:10,30,2006,,
2.01E+12,0.474151,51.237529,2,2,1,2006-02-08,4,7:15,30,2006,,
2.01E+12,0.494178,51.109749,3,2,1,2006-02-08,4,15:45,60,2006,,
2.01E+12,-0.000978,51.127091,2,2,1,2006-02-08,4,8:45,30,2006,,
2.01E+12,0.22202,51.008754,1,1,1,2006-02-08,4,6:46,60,2006,,
2.01E+12,-0.186384,50.829915,2,3,1,2006-02-08,4,12:38,30,2006,,
2.01E+12,-0.225213,50.832041,3,4,4,2006-02-08,4,3:46,30,2006,,
2.01E+12,-0.1356,50.824977,3,2,1,2006-02-08,4,9:52,30,2006,,
2.01E+12,-0.197606,51.08739,3,2,1,2006-02-08,4,9:19,70,2006,,
2.01E+12,-0.141694,50.828852,3,2,1,2006-02-08,4,11:40,30,2006,,
2.01E+12,-3.06282,51.037192,3,2,1,2006-02-08,4,7:10,30,2006,,
2.01E+12,-2.637249,50.945776,3,2,1,2006-02-08,4,16:50,30,2006,,
2.01E+12,-2.547315,51.431452,3,2,1,2006-02-08,4,22:10,30,2006,,
2.01E+12,-2.614677,51.434445,3,3,1,2006-02-08,4,18:00,30,2006,,
2.01E+12,-2.638024,51.47874,3,2,1,2006-02-08,4,15:00,30,2006,,
2.01E+12,-2.537061,51.477088,3,2,1,2006-02-08,4,16:30,30,2006,,
2.01E+12,-2.597864,51.468971,2,2,1,2006-02-08,4,22:20,30,2006,,
2.01E+12,-2.956014,51.321915,3,1,1,2006-02-08,4,13:20,30,2006,,
2.01E+12,-2.971867,51.345434,3,2,2,2006-02-08,4,12:30,30,2006,,
2.01E+12,-3.181823,51.050348,2,2,1,2006-02-08,4,13:45,60,2006,,
2.01E+12,-2.991807,51.231425,3,2,1,2006-02-08,4,10:45,30,2006,,
2.01E+12,-2.718096,51.808628,3,2,1,2006-02-08,4,12:08,30,2006,,
2.01E+12,-2.971072,51.599464,3,2,1,2006-02-08,4,15:40,30,2006,,
2.01E+12,-3.139713,51.501374,3,2,1,2006-02-08,4,17:15,30,2006,,
2.01E+12,-3.199007,51.50438,3,2,2,2006-02-08,4,18:25,30,2006,,
2.01E+12,-3.950305,51.619201,3,2,1,2006-02-08,4,16:40,30,2006,,
2.01E+12,-4.051977,51.586532,3,2,2,2006-02-08,4,14:30,30,2006,,
2.01E+12,-3.719448,51.615076,3,2,2,2006-02-08,4,18:45,60,2006,,
2.01E+12,-3.450238,56.40898,3,2,1,2006-02-08,4,15:20,30,2006,,
2.01E+12,-3.580344,56.415837,2,1,1,2006-02-08,4,18:45,30,2006,,
2.01E+12,-3.588992,56.560932,3,1,1,2006-02-08,4,7:00,60,2006,,
2.01E+12,-3.204007,55.923709,3,2,2,2006-02-08,4,16:15,30,2006,,
2.01E+12,-2.964606,55.969126,2,1,1,2006-02-08,4,14:35,30,2006,,
2.01E+12,-3.192556,55.649391,3,2,1,2006-02-08,4,11:45,30,2006,,
2.01E+12,-3.287861,55.933194,3,3,1,2006-02-08,4,17:15,30,2006,,
2.01E+12,-2.810285,55.614231,3,1,1,2006-02-08,4,20:35,30,2006,,
2.01E+12,-3.802531,56.002135,3,2,2,2006-02-08,4,10:45,30,2006,,
200601BS70446,-0.181929,51.493269,3,2,1,2006-02-08,4,10:38,30,2006,,
200601BS70451,-0.158528,51.501987,3,1,1,2006-02-08,4,12:01,30,2006,,
200601BS70508,-0.193443,51.500821,3,1,1,2006-02-08,4,12:53,30,2006,,
200601CW11008,-0.149025,51.52315,3,3,1,2006-02-08,4,9:05,30,2006,,
200601CW11013,-0.170494,51.501814,2,3,1,2006-02-08,4,14:26,30,2006,,
200601CW11024,-0.164794,51.514585,3,2,1,2006-02-08,4,7:27,30,2006,,
200601CW11057,-0.140693,51.515374,3,1,1,2006-02-08,4,9:00,30,2006,,
200601EO40799,-0.124679,51.561341,3,2,1,2006-02-08,4,16:30,30,2006,,
200601EO40805,-0.170728,51.539137,3,2,1,2006-02-08,4,8:40,30,2006,,
200601EO40860,-0.120424,51.517569,2,1,1,2006-02-08,4,18:40,30,2006,,
200601EO40915,-0.101091,51.528408,3,1,1,2006-02-08,4,13:25,30,2006,,
200601FH10388,-0.205018,51.488589,3,3,4,2006-02-08,4,22:38,30,2006,,
200601FH10401,-0.213146,51.494379,3,2,1,2006-02-08,4,16:20,30,2006,,
200601GD10493,-0.059386,51.549668,3,1,3,2006-02-08,4,16:55,30,2006,,
200601HT20462,-0.054974,51.524595,3,1,1,2006-02-08,4,20:50,30,2006,,
200601HT20466,-0.054045,51.532853,3,2,1,2006-02-08,4,7:50,30,2006,,
200601ID60052,-0.422961,51.467533,3,2,2,2006-02-08,4,11:09,30,2006,,
200601KD50438,0.191053,51.517379,3,1,1,2006-02-08,4,12:45,30,2006,,
200601KD50443,0.216856,51.615278,3,2,1,2006-02-08,4,16:45,30,2006,,
200601KF60517,-0.004441,51.536246,3,2,1,2006-02-08,4,12:20,30,2006,,
200601KF60518,0.034258,51.53747,3,2,1,2006-02-08,4,10:15,30,2006,,
200601LX50592,-0.129374,51.422209,2,2,1,2006-02-08,4,8:18,30,2006,,
200601LX50625,-0.144342,51.46813,2,2,1,2006-02-08,4,18:21,30,2006,,
200601LX50828,-0.104981,51.45554,3,2,1,2006-02-08,4,23:00,30,2006,,
200601MM70692,-0.089523,51.505109,3,2,1,2006-02-08,4,6:54,30,2006,,
200601MM70708,-0.066494,51.484048,3,2,1,2006-02-08,4,17:45,30,2006,,
200601MM70720,-0.092073,51.502723,3,2,1,2006-02-08,4,19:15,30,2006,,
200601MM70750,-0.095772,51.503862,3,2,1,2006-02-08,4,11:15,30,2006,,
200601PL60551,-0.035072,51.461134,3,1,1,2006-02-08,4,11:30,30,2006,,
200601PL60555,-0.03222,51.483928,3,2,1,2006-02-08,4,14:00,30,2006,,
200601PL60610,-0.005513,51.422594,3,2,2,2006-02-08,4,19:00,30,2006,,
200601PY20498,0.018507,51.406265,3,1,1,2006-02-08,4,13:50,30,2006,,
200601PY20541,-0.061368,51.414719,3,2,1,2006-02-08,4,15:20,30,2006,,
200601QK50479,-0.267774,51.56579,2,1,2,2006-02-08,4,0:30,30,2006,,
200601RY10355,0.099311,51.468876,3,2,1,2006-02-08,4,19:05,30,2006,,
200601SX20630,-0.232063,51.571372,3,2,1,2006-02-08,4,6:15,30,2006,,
200601SX20636,-0.229862,51.587165,3,3,1,2006-02-08,4,21:07,30,2006,,
200601TA00201,-0.109231,51.617207,2,1,1,2006-02-08,4,14:52,30,2006,,
200601TA00202,-0.109584,51.615684,2,2,1,2006-02-08,4,7:57,30,2006,,
200601TC00217,-0.087084,51.522066,2,2,1,2006-02-08,4,8:46,30,2006,,
200601VK30220,-0.303699,51.375672,2,2,1,2006-02-08,4,19:56,30,2006,,
200601WW50489,-0.16616,51.451837,3,3,1,2006-02-08,4,19:26,30,2006,,
200601WW50500,-0.164792,51.435718,3,2,1,2006-02-08,4,8:50,30,2006,,
200601XD80642,-0.326511,51.510439,3,2,1,2006-02-08,4,16:07,30,2006,,
200601XD80647,-0.334881,51.510109,3,1,1,2006-02-08,4,13:00,30,2006,,
200601XD80756,-0.326249,51.509716,3,3,1,2006-02-08,4,14:17,30,2006,,
200601YE80510,-0.074472,51.615923,3,2,1,2006-02-08,4,22:30,30,2006,,
200601YR90625,-0.084272,51.585598,3,2,1,2006-02-08,4,22:05,30,2006,,
200601ZD30659,-0.100446,51.370574,3,2,1,2006-02-08,4,21:50,40,2006,,
200601ZT80318,-0.231397,51.372624,3,1,1,2006-02-08,4,18:44,30,2006,,
200601ZT80319,-0.188713,51.36199,3,2,1,2006-02-08,4,17:15,30,2006,,
200601ZT80342,-0.185099,51.362564,3,2,1,2006-02-08,4,8:40,30,2006,,
200604AL06132,-2.806962,53.761562,3,3,1,2006-02-08,4,8:30,50,2006,,
200604BA06160,-2.796547,54.052311,3,2,2,2006-02-08,4,21:00,30,2006,,
200604CC06060,-2.672257,53.618847,3,2,3,2006-02-08,4,13:05,30,2006,,
200604CC06061,-2.587695,53.734704,3,2,2,2006-02-08,4,16:40,40,2006,,
200604CM06103,-2.671011,53.721323,3,2,1,2006-02-08,4,16:25,70,2006,,
200604CM06104,-2.677495,53.747622,3,2,1,2006-02-08,4,18:10,30,2006,,
200604DA06107,-2.706726,53.763543,3,3,2,2006-02-08,4,21:55,30,2006,,
200604DA06108,-2.696449,53.756682,3,2,1,2006-02-08,4,7:15,30,2006,,
200604DF06165,-2.709996,53.777545,3,2,2,2006-02-08,4,13:33,30,2006,,
200604DF06169,-2.689001,53.774252,3,2,1,2006-02-08,4,11:27,60,2006,,
200604DL06109,-2.79179,53.761393,2,2,2,2006-02-08,4,16:40,50,2006,,
200604FA06136,-2.242892,53.800074,2,1,1,2006-02-08,4,23:50,20,2006,,
200605AA10237,-3.042079,53.374123,2,2,3,2006-02-08,4,23:17,30,2006,,
200605AA10576,-3.028408,53.399412,2,2,1,2006-02-08,4,20:07,30,2006,,
200605BB10318,-3.024817,53.481513,3,2,1,2006-02-08,4,12:05,30,2006,,
200605BB10324,-3.009664,53.45899,3,2,2,2006-02-08,4,17:25,40,2006,,
200605BB10357,-3.007364,53.635192,3,2,1,2006-02-08,4,17:05,30,2006,,
200605BB11198,-2.992906,53.63783,3,3,2,2006-02-08,4,15:30,30,2006,,
200605CC10256,-2.901512,53.472709,3,2,1,2006-02-08,4,8:45,30,2006,,
200605CC10257,-2.902694,53.485824,3,1,1,2006-02-08,4,13:00,30,2006,,
200605DD10261,-2.806059,53.515998,2,2,1,2006-02-08,4,7:00,70,2006,,
200605DD10388,-2.711425,53.493587,3,2,1,2006-02-08,4,11:30,30,2006,,
200606A054408,-2.247063,53.527718,3,2,3,2006-02-08,4,10:48,30,2006,,
200606A054413,-2.238237,53.487107,2,1,1,2006-02-08,4,22:09,30,2006,,
200606A054416,-2.176992,53.473281,3,2,1,2006-02-08,4,9:00,30,2006,,
200606C054450,-2.295704,53.407069,3,2,1,2006-02-08,4,10:18,30,2006,,
200606C054453,-2.262249,53.39726,3,1,1,2006-02-08,4,11:15,30,2006,,
200606C054598,-2.30188,53.408402,3,1,1,2006-02-08,4,14:00,30,2006,,
200606C054863,-2.245072,53.417881,3,3,2,2006-02-08,4,21:50,30,2006,,
200606F054659,-2.342523,53.486495,3,2,1,2006-02-08,4,8:00,30,2006,,
200606K054589,-2.394345,53.581704,3,2,1,2006-02-08,4,19:00,30,2006,,
200606L054535,-2.464908,53.515025,3,1,1,2006-02-08,4,12:25,30,2006,,
200606L054542,-2.628543,53.556254,3,2,2,2006-02-08,4,12:50,30,2006,,
200606N054442,-2.30589,53.547806,3,2,1,2006-02-08,4,11:20,30,2006,,
200606Q054490,-2.125836,53.547322,3,2,1,2006-02-08,4,8:05,30,2006,,
200611BD13700,-1.581465,54.7759,3,2,1,2006-02-08,4,13:00,30,2006,,
200611BD13730,-1.523979,54.73318,3,2,3,2006-02-08,4,17:02,30,2006,,
200611DJ19650,-1.539617,54.531663,3,1,1,2006-02-08,4,0:53,30,2006,,
200614A159606,-1.063427,53.426595,3,4,2,2006-02-08,4,16:35,60,2006,,
200614A162906,-1.154252,53.513836,3,3,2,2006-02-08,4,15:00,30,2006,,
200614C113106,-1.249804,53.423237,3,2,1,2006-02-08,4,17:10,40,2006,,
200614C115306,-1.382393,53.443232,3,2,1,2006-02-08,4,14:55,50,2006,,
200614C123306,-1.170671,53.336958,3,2,1,2006-02-08,4,16:57,60,2006,,
200614G056506,-1.45783,53.383463,2,3,1,2006-02-08,4,8:20,30,2006,,
200614H085706,-1.499919,53.409714,3,3,2,2006-02-08,4,19:00,30,2006,,
200614H087606,-1.348687,53.353434,2,2,2,2006-02-08,4,17:25,70,2006,,
200614H087806,-1.431255,53.35817,3,2,1,2006-02-08,4,15:49,30,2006,,
200614H089806,-1.433076,53.356831,3,2,2,2006-02-08,4,6:15,30,2006,,
2006160B03140,-0.818187,53.586405,3,2,2,2006-02-08,4,21:15,60,2006,,
2006160C04300,-0.189136,54.082215,3,2,2,2006-02-08,4,16:00,30,2006,,
2006160C06080,-0.825098,53.930113,3,3,1,2006-02-08,4,16:30,60,2006,,
2006160D04430,-0.348163,53.761256,3,2,1,2006-02-08,4,7:35,30,2006,,
